Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_34_782.jpg;8.972263;1;0;2.626611;75.4447;81.49906;1.308172;123.06;0.05302719
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_34_848.jpg;11.98261;1;0;2.665478;75.3203;81.67065;1.20048;124.9772;0.150915
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_34_915.jpg;11.94342;1;0;2.703772;75.22116;81.79698;1.058291;126.7111;0.2586097
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_34_981.jpg;8.980664;1;0;2.759625;75.1179;81.9229;0.9045467;128.2598;0.3786733
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_35_048.jpg;5.996819;1;0;2.801976;74.97516;82.09201;0.7170287;129.7706;0.5208378
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_35_115.jpg;2.963677;1;0;2.843655;74.86497;82.2207;0.6053627;130.4662;0.5943044
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_35_180.jpg;0.01371838;1;0;2.898673;74.75278;82.35178;0.5281892;130.7883;0.6231285
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_35_250.jpg;0;1;0;2.939483;74.59962;82.53062;0.5146598;130.8668;0.6239415
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_35_316.jpg;0;1;0;2.979436;74.48213;82.66759;0.5649943;130.8639;0.6002799
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_35_382.jpg;0;1;0;3.03227;74.36295;82.80684;0.6417888;130.8423;0.5391442
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_35_446.jpg;0;1;0;3.073123;74.201;82.99588;0.7867231;130.8179;0.4220642
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_35_510.jpg;1.424099;1;0;3.112294;74.07708;83.13981;0.9219055;130.8666;0.3236298
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_35_580.jpg;4.516794;1;0;3.165558;73.95017;83.28423;1.055635;131.193;0.2373468
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_35_644.jpg;7.417637;1;0;3.204624;73.8193;83.4277;1.166451;131.9471;0.1858318
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_35_714.jpg;10.5616;1;0;3.242709;73.63811;83.61519;1.214061;133.6669;0.1645329
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_35_781.jpg;13.43577;1;0;3.28018;73.49609;83.75104;1.158529;135.4723;0.2138247
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_35_847.jpg;15;1;0;3.32631;73.29789;83.92388;0.9568473;138.4121;0.3865005
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_35_915.jpg;13.50015;1;0;3.36208;73.14305;84.0478;0.729704;140.6377;0.5781852
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_35_980.jpg;10.45516;1;0;3.412385;72.98371;84.16829;0.4629829;142.5856;0.786935
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_36_044.jpg;7.448045;1;0;3.451187;72.82002;84.28641;0.186255;144.1208;0.9966583
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_36_114.jpg;4.49377;1;0;3.488931;72.59541;84.4436;359.905;145.4621;1.184782
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_36_180.jpg;1.506232;1;0;3.531082;72.42075;84.56518;359.9533;145.9942;1.130491
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_36_253.jpg;0;1;0;3.574302;72.1828;84.72809;0.07142659;146.2222;0.9803151
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_36_315.jpg;0;1;0;3.61194;72.00069;84.85094;0.1985597;146.2513;0.8638156
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_36_376.jpg;0;1;0;3.662169;71.81583;84.97506;0.3668812;146.2526;0.7390229
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_36_447.jpg;0;1;0;3.699671;71.56588;85.14296;0.6333261;146.2319;0.5454212
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_36_515.jpg;0;1;0;3.73747;71.37596;85.27066;0.8532419;146.2128;0.384367
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_36_579.jpg;0;1;0;3.786841;71.18415;85.39988;1.082742;146.1833;0.2144025
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_36_644.jpg;0;1;0;3.824764;70.99046;85.53058;1.318024;146.1501;0.04307739
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_36_709.jpg;0;1;0;3.862005;70.73003;85.7033;1.482649;146.17;359.9933
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_36_779.jpg;0;1;0;3.920852;70.53489;85.83338;1.435187;146.1296;-0.001865547
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_36_846.jpg;0;1;0;3.958462;70.27219;86.01026;1.397292;146.0992;-0.0018368
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_36_910.jpg;0;1;0;3.995661;70.07288;86.14497;1.394817;146.0799;-0.001605837
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_36_976.jpg;0;1;0;4.03274;69.87157;86.28131;1.410717;146.0584;-0.001313982
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_37_046.jpg;0;1;0;4.082066;69.60018;86.46553;1.454;146.0252;-0.001255558
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_37_113.jpg;0;1;0;4.118619;69.39476;86.6052;1.475221;146.0007;-0.001927179
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_37_179.jpg;0;1;0;4.169361;69.18797;86.74598;1.466118;145.9796;-0.001877903
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_37_246.jpg;0;1;0;4.207103;68.90935;86.93587;1.461004;145.95;-0.001238588
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_37_314.jpg;0;1;0;4.243565;68.69817;87.07996;1.46994;145.9216;-0.001739229
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_37_381.jpg;0;1;0;4.292004;68.48531;87.22533;1.472916;145.8964;-0.001895043
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_37_447.jpg;0;1;0;4.329219;68.19876;87.42123;1.477208;145.8657;-0.001405298
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_37_514.jpg;0;1;0;4.365627;67.9818;87.56973;1.482496;145.8404;-0.001415123
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_37_578.jpg;0;1;0;4.414217;67.76311;87.71952;1.48562;145.8157;-0.001320645
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_37_644.jpg;0;1;0;4.450355;67.5427;87.87065;1.489818;145.7899;-0.001328547
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_37_714.jpg;0;1;0;4.48638;67.24622;88.07419;1.490789;145.7554;-0.001453722
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_37_780.jpg;0;1;0;4.534113;67.02177;88.22844;1.497275;145.7261;-0.001265618
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_37_847.jpg;0;1;0;4.570508;66.72014;88.43601;1.485453;145.6819;-0.001322886
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_37_915.jpg;0;1;0;4.605803;66.4918;88.59335;1.489868;145.6493;-0.001354276
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_37_980.jpg;0;1;0;4.652664;66.26167;88.75212;1.504059;145.6167;-0.001371366
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_38_046.jpg;0;1;0;4.688797;65.95266;88.96558;1.489604;145.5735;-0.001376268
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_38_111.jpg;0;1;0;4.723881;65.71889;89.1273;1.486277;145.5407;-0.001376266
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_38_176.jpg;0;1;0;4.770203;65.48335;89.29044;1.493179;145.5076;-0.001382462
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_38_242.jpg;0;1;0;4.804826;65.24607;89.45499;1.508312;145.4743;-0.001425175
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_38_309.jpg;0;1;0;4.840079;64.92754;89.67625;1.503119;145.4223;-0.001401952
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_38_380.jpg;0;1;0;4.874922;64.68677;89.84377;1.500071;145.3854;-0.001419405
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_38_446.jpg;0;0.7913107;0;4.917663;64.36356;90.06896;1.497141;145.3387;-0.001407286
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_38_509.jpg;0;0.5953283;0;4.941113;64.12032;90.23871;1.47632;145.3042;-0.001363395
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_38_579.jpg;0;0.3918957;0;4.957956;63.87707;90.40867;1.424917;145.2702;-0.001294401
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_38_646.jpg;0;0.1918163;0;4.959864;63.55377;90.63488;1.290318;145.2262;-0.001116806
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_38_712.jpg;0;0;0;4.953334;63.31274;90.8037;1.131557;145.1949;-0.0009415757
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_38_776.jpg;0;0;0;4.938143;63.07322;90.97157;0.9253061;145.1659;-0.0006962364
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_38_844.jpg;0;0;0;4.917083;62.83503;91.13856;0.6850761;145.1398;-0.0002674637
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_38_912.jpg;0;0;0;4.901241;62.5191;91.35997;0.3336548;145.1122;0.004380307
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_38_979.jpg;0;0;0;4.885449;62.28312;91.52517;0.06112783;145.0989;0.01586161
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_39_045.jpg;-3.009397;0;0;4.864048;61.96957;91.74638;359.7663;144.8902;-0.005684833
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_39_112.jpg;-5.962178;0;0;4.846475;61.73601;91.9138;359.5916;144.4368;359.9595
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_39_179.jpg;-9.021347;0;0;4.828013;61.5054;92.08442;359.4543;143.6088;359.86
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_39_244.jpg;-11.99456;0;0;4.800666;61.27874;92.25938;359.3606;142.411;359.674
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_39_312.jpg;-14.99613;0;0;4.777757;60.98383;92.50115;359.3409;140.3063;359.2925
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_39_377.jpg;-15;0;0;4.757144;60.76592;92.68909;359.5238;138.6461;359.045
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_39_446.jpg;-15;0;0;4.728702;60.48161;92.94965;0.01057319;136.3103;358.7783
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_39_511.jpg;-15;0;0;4.691821;60.27912;93.14652;0.1191197;134.3922;358.6973
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_39_580.jpg;-15;0;0;4.673925;60.08419;93.344;359.9941;132.348;358.7918
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_39_647.jpg;-15;0;0;4.648455;59.83953;93.61958;359.8916;129.974;358.8251
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_39_709.jpg;-15;0;0;4.61486;59.66555;93.83472;359.944;128.1079;358.7753
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_39_775.jpg;-15;0;0;4.593233;59.49913;94.05429;0.01638381;126.1262;358.7213
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_39_846.jpg;-15;0;0;4.56758;59.28814;94.35061;0.01400274;123.3885;358.8423
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_39_914.jpg;-15;0;0;4.533979;59.14357;94.57897;359.9794;121.3273;358.8074
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_39_980.jpg;-15;0;0;4.504795;59.00828;94.81268;0.01870087;119.2524;358.7246
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_40_048.jpg;-15;0;0;4.484589;58.8394;95.1273;0.01530301;116.4519;358.7251
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_40_114.jpg;-15;0;0;4.456619;58.72257;95.36626;-0.002341394;114.3292;358.7888
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_40_180.jpg;-15;0;0;4.423559;58.6172;95.6086;359.9795;112.2576;358.8246
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_40_245.jpg;-15;0;0;4.396844;58.52231;95.85419;359.9835;110.1775;358.7888
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_40_315.jpg;-15;0;0;4.376558;58.40898;96.18462;0.009539667;107.3478;358.7841
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_40_380.jpg;-15;0;0;4.345416;58.33527;96.43331;359.9781;105.2775;358.8198
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_40_447.jpg;-15;0;0;4.318877;58.25351;96.76845;0.01490367;102.5272;358.7815
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_40_513.jpg;-15;0;0;4.298815;58.20154;97.01987;0.008164258;100.3788;358.8001
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_40_580.jpg;-15;0;0;4.268123;58.16037;97.27113;359.9713;98.27951;358.8177
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_40_647.jpg;-15;0;0;4.24251;58.12159;97.60749;-0.005588492;95.47534;358.7638
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_40_714.jpg;-15;0;0;4.222566;58.10375;97.85882;359.9929;93.32733;358.6873
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_40_781.jpg;-15;0;0;4.197974;58.09291;98.10977;0.01545643;91.18219;358.7214
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_40_844.jpg;-15;0;0;4.172784;58.09073;98.35899;-0.001355366;89.01204;358.8043
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_40_913.jpg;-15;0;0;4.144303;58.10637;98.6884;359.9725;86.16727;358.8163
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_40_980.jpg;-15;0;0;4.11715;58.13015;98.93414;0.01701825;84.0386;358.7618
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_41_046.jpg;-15;0;0;4.098504;58.17244;99.2577;0.01740164;81.15275;358.8032
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_41_114.jpg;-15;0;0.101562;4.072716;58.21498;99.4959;359.9608;79.00275;358.8222
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_41_179.jpg;-15;0;0.3011229;4.015142;58.26762;99.72935;359.9417;76.89267;358.7842
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_41_247.jpg;-15;0;0.5021957;3.9186;58.34764;100.0291;359.8576;74.03136;358.7492
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_41_314.jpg;-15;0;0.7019546;3.834425;58.41401;100.244;359.7644;71.78465;358.7784
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_41_380.jpg;-15;0;0.9042319;3.664742;58.48559;100.4481;359.6476;69.60226;358.8812
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_41_447.jpg;-15;0;1;3.487262;58.58873;100.6977;359.3116;66.79544;358.9449
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_41_514.jpg;-15;0;1;3.321935;58.6696;100.8684;358.9474;64.73648;358.9542
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_41_581.jpg;-15;0;1;3.112929;58.75169;101.0277;358.5821;62.85817;359.0142
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_41_648.jpg;-15;0;1;2.972331;58.8623;101.2294;358.2402;61.34352;359.1622
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_41_713.jpg;-15;0;1;2.855036;58.94368;101.3771;358.2259;60.80925;359.4488
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_41_780.jpg;-15;0;1;2.702479;59.02305;101.5217;358.3986;60.63401;359.8642
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_41_849.jpg;-15;0;1;2.586543;59.12947;101.7043;358.8727;60.48895;0.3006574
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_41_914.jpg;-15;0;1;2.383578;59.2081;101.8215;359.0018;59.73048;0.2191658
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_41_980.jpg;-15;0;1;2.066694;59.27814;101.9183;358.7456;58.3234;359.9799
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_42_047.jpg;-15;0;1;1.880984;59.36107;102.035;358.3823;56.44319;359.8424
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_42_114.jpg;-15;0;1;1.770813;59.42039;102.118;358.288;55.57942;359.8977
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_42_180.jpg;-15;0;1;1.617702;59.47864;102.198;358.4211;55.07105;0.01211586
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_42_255.jpg;-15;0;1;1.492193;59.55442;102.2954;358.795;54.14945;359.9814
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_42_314.jpg;-15;0;1;1.289999;59.60093;102.3497;358.7452;53.05142;359.9638
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_42_376.jpg;-15;0;1;1.021887;59.63952;102.3925;358.5589;52.13055;359.9867
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_42_448.jpg;-15;0;1;0.8602048;59.6851;102.4378;358.4176;50.57355;359.9779
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_42_514.jpg;-15;0;1;0.7071049;59.71493;102.4627;358.4073;49.25161;359.98
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_42_580.jpg;-15;0;1;0.4961053;59.74058;102.4799;358.5136;47.85248;359.9795
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_42_647.jpg;-15;0;1;0.2195237;59.75644;102.4847;358.4557;46.4226;0.01910639
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_42_714.jpg;-15;0;1;0.138194;59.76509;102.4855;358.6103;45.47148;359.9787
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_42_780.jpg;-15;0;1;-0.06842978;59.76521;102.4855;358.8119;45.46549;0.06871398
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_42_847.jpg;-15;0;1;-0.07931478;59.76512;102.4854;359.1557;45.46766;0.147905
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_42_915.jpg;-15;0;1;-0.07853834;59.76505;102.4853;359.4129;45.46836;0.1955794
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_42_980.jpg;-15;0;1;-0.07530504;59.765;102.4852;359.6626;45.4683;0.2347366
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_43_047.jpg;0;0;0;-0.07156596;59.76493;102.4851;359.9696;43.84499;0.2738072
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_43_113.jpg;0;0;0;-0.06672583;59.76488;102.4851;0.1861764;43.84384;0.2999914
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_43_180.jpg;0;0;0;-0.05887085;59.76484;102.485;0.3834731;43.84264;0.3174956
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_43_246.jpg;0;0;0;-0.04889905;59.7648;102.4849;0.5932534;43.84097;0.3078814
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_43_314.jpg;0;0;0;-0.03875522;59.76476;102.4849;0.7120996;43.84051;0.2804499
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_43_379.jpg;0;0;0;-0.02887557;59.76473;102.4849;0.8005489;43.84041;0.240767
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_43_441.jpg;0;0;0;-0.02316053;59.7647;102.4849;0.8634777;43.84071;0.1953384
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_43_514.jpg;-2.250219;0;0;-0.018523;59.76467;102.4849;0.9099715;43.5714;0.1345465
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_43_579.jpg;-6.198704;0;0;-0.01573057;59.76464;102.4849;0.9186152;42.57391;0.1000809
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_43_647.jpg;-10.21447;0;0;0.01494029;59.76462;102.4849;0.9020887;40.3644;0.06727733
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_43_713.jpg;-14.23284;0;0;0.01618108;59.76462;102.4849;0.8721634;37.92335;0.05330067
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_43_780.jpg;-15;0;0;0.01841957;59.76461;102.485;0.8307254;35.22334;0.04081145
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_43_847.jpg;-15;0;0;0.02145846;59.76462;102.485;0.7613488;31.62364;0.01948136
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_43_913.jpg;-15;0;0;0.02360647;59.76463;102.485;0.7003796;28.92385;-0.001083226
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_43_980.jpg;-15;0;0;0.02586987;59.76464;102.4851;0.633916;26.22406;359.9746
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_44_047.jpg;-15;0;0;0.02703664;59.76466;102.4851;0.5399793;22.62436;359.9369
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_44_113.jpg;-15;0;0;0.02772583;59.76468;102.4851;0.4677819;19.92452;359.9055
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_44_179.jpg;-15;0;0;0.02791427;59.7647;102.4852;0.3958168;17.22467;359.8721
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_44_241.jpg;-15;0;0;0.02753995;59.76472;102.4852;0.3254384;14.52471;359.8378
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_44_308.jpg;-14.9935;0;0;0.02673909;59.76475;102.4852;0.2351866;11.16655;359.7911
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_44_375.jpg;-10.96848;0;0;0.02561043;59.76477;102.4852;0.170014;9.070259;359.7565
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_44_441.jpg;-6.988224;0;0;0.02355189;59.76479;102.4852;0.1061244;7.57238;359.7243
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_44_508.jpg;-3.006393;0;0;0.02171434;59.76482;102.4853;0.02223663;6.610863;359.6892
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_44_576.jpg;0;0;0;0.01971901;59.76484;102.4853;359.961;6.551605;359.6717
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_44_643.jpg;0;0;0;0.01697319;59.76486;102.4853;359.9048;6.551552;359.6624
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_44_710.jpg;0;0;0;0.01499561;59.76489;102.4853;359.8413;6.551468;359.6649
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_44_776.jpg;0;0;0;0.01219942;59.7649;102.4853;359.8053;6.551414;359.6791
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_44_842.jpg;0;0;0;0.01048902;59.76492;102.4853;359.777;6.551384;359.7
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_44_910.jpg;0;0;0;0;59.76493;102.4853;359.7498;6.551353;359.7354
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_44_976.jpg;0;0;0;0;59.76494;102.4853;359.7368;6.551353;359.7656
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_45_042.jpg;0;0;0;0;59.76495;102.4853;359.7297;6.551346;359.798
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_45_109.jpg;0;0;0;0.01002639;59.76495;102.4852;359.7291;6.551353;359.8431
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_45_176.jpg;0;0;0;-0.0102408;59.76495;102.4852;359.7347;6.551361;359.8773
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_45_243.jpg;0;0;0;-0.01049479;59.76495;102.4852;359.7451;6.551361;359.9111
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_45_308.jpg;0;0;0;-0.01061515;59.76494;102.4852;359.7651;6.551376;359.9543
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_45_375.jpg;-4.011981;0;0;-0.01065975;59.76493;102.4852;359.7844;5.948532;359.9824
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_45_443.jpg;-8.082799;0;0;-0.01063408;59.76493;102.4852;359.8057;4.742149;0.006870863
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_45_509.jpg;-12.10373;0;0;-0.01053074;59.76492;102.4852;359.8352;2.074547;0.03447904
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_45_576.jpg;-15;0;0;-0.0103407;59.76491;102.4851;359.8567;359.4295;0.0525453
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_45_643.jpg;-15;0;0;0;59.7649;102.4851;359.8775;356.7296;0.06979965
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_45_710.jpg;-15;0;0;0;59.76489;102.4851;359.9037;353.1296;0.09121086
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_45_776.jpg;-15;0;0;0;59.76488;102.4851;359.9221;350.4296;0.1056852
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_45_843.jpg;-15;0;0;0;59.76487;102.4851;359.9391;347.7296;0.1185167
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_45_910.jpg;-15;0;0;0;59.76485;102.4851;359.9598;344.1295;0.1327176
D:\Udacity\Robotics\Term1\IMG\robocam_2018_11_14_07_08_45_976.jpg;-15;0;0;0;59.76485;102.4851;359.9738;341.4294;0.1409971
